SO_No,SO_No_TPOS,SO_Date,Customer_No,Customer_Name,SO_Type,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Scp_Disc,Campaign_Code
SO2508057485,TPOS00101274,19/08/2025,C1487,PT GRAHA SUKSES,3,023-S6,Prasetyo Setiawan,13X668Z623,31,394400,4,
SO2508057486,TPOS00101275,22/08/2025,C1487,PT GRAHA SUKSES,3,023-S6,Prasetyo Setiawan,29E406Z515,3,242300,0,
SO2508057487,TPOS00101276,12/08/2025,C1488,TB PERKASA SUKSES,3,023-S2,Budi Tanjung,27Z756M144,2,160300,1,
SO2508057488,TPOS00101277,04/08/2025,C1489,PD AGUNG DIESEL,3,023-S3,Dani Adiputra,83N966R507,32,90800,0,
SO2508057489,TPOS00101278,23/08/2025,C1489,PD AGUNG DIESEL,3,023-S3,Dani Adiputra,13X668Z623,84,231700,0,
SO2508057490,TPOS00101279,01/08/2025,C1489,PD AGUNG DIESEL,3,023-S3,Dani Adiputra,25Q403X156,277,59500,0,
SO2508057491,TPOS00101280,27/08/2025,C1489,PD AGUNG DIESEL,3,023-S3,Dani Adiputra,65H715K154,1,945600,5,
SO2508057492,TPOS00101281,20/08/2025,C1491,TOKO MEGA AUTOPARTS,3,023-S3,Dani Adiputra,85U563Z744,77,36600,0,
SO2508057493,TPOS00101282,08/08/2025,C1491,TOKO MEGA AUTOPARTS,3,023-S3,Dani Adiputra,19Q107Y707,54,20700,1,
SO2508057494,TPOS00101283,11/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,89L218K963,140,249000,1,
SO2508057495,TPOS00101284,06/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,52N105K497,245,375500,0,
SO2508057496,TPOS00101285,24/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,38B790F133,46,354500,1,
SO2508057497,TPOS00101286,23/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,52N105K497,1,316600,0,
SO2508057498,TPOS00101287,26/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,89L218K963,81,513100,4,
SO2508057499,TPOS00101288,01/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,23A433V455,50,475000,4,
SO2508057500,TPOS00101289,15/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,23A433V455,48,224100,1,
SO2508057501,TPOS00101290,05/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,71J223B266,74,375900,0,
SO2508057502,TPOS00101291,09/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,13X668Z623,51,494900,1,
SO2508057503,TPOS00101292,05/08/2025,C1492,TB PERSADA ABADI,3,023-S5,Yuli Purnama,52N105K497,49,244600,2,
SO2508057504,TPOS00101293,21/08/2025,C1493,PT UTAMA OTOMOTIF,3,023-S3,Dani Adiputra,83N966R507,47,200000,5,
SO2508057505,TPOS00101294,11/08/2025,C1493,PT UTAMA OTOMOTIF,3,023-S3,Dani Adiputra,10D522M493,2,87700,2,
SO2508057506,TPOS00101295,04/08/2025,C1494,CV GEMILANG JASA,3,023-S2,Budi Tanjung,34C347F907,4,898900,0,
SO2508057507,TPOS00101296,03/08/2025,C1495,UD PUTRA SUKSES,3,023-S6,Prasetyo Setiawan,56X302Q384,1,1000,2,
SO2508057508,TPOS00101297,22/08/2025,C1495,UD PUTRA SUKSES,3,023-S6,Prasetyo Setiawan,95P150W570,3,865000,5,
SO2508057509,TPOS00101298,15/08/2025,C1497,TB SINAR ABADI,3,024-S4,Nugroho Setiawan,40U370D611,1,1414600,2,
SO2508057510,TPOS00101299,05/08/2025,C1498,TB SURYA KARYA,3,024-S6,Gunawan Permana,80E881N795,3,735500,2,
SO2508057511,TPOS00101300,11/08/2025,C1498,TB SURYA KARYA,3,024-S6,Gunawan Permana,89L218K963,4,384400,2,
SO2508057512,TPOS00101301,07/08/2025,C1498,TB SURYA KARYA,3,024-S6,Gunawan Permana,61N434U412,2,1321800,1,
SO2508057513,TPOS00101302,23/08/2025,C1498,TB SURYA KARYA,3,024-S6,Gunawan Permana,90V749J228,2,1841100,4,
SO2508057514,TPOS00101303,23/08/2025,C1499,PT PRIMA PRATAMA,3,024-S2,Hadi Fauzi,39T894H222,3,1140200,2,
SO2508057515,TPOS00101304,09/08/2025,C1499,PT PRIMA PRATAMA,3,024-S2,Hadi Fauzi,55C972B420,3,398700,5,
SO2508057516,TPOS00101305,04/08/2025,C1499,PT PRIMA PRATAMA,3,024-S2,Hadi Fauzi,73F535B199,7,416900,3,
SO2508057517,TPOS00101306,08/08/2025,C1499,PT PRIMA PRATAMA,3,024-S2,Hadi Fauzi,69X800E447,3,1106800,1,
SO2508057518,TPOS00101307,03/08/2025,C1499,PT PRIMA PRATAMA,3,024-S2,Hadi Fauzi,41M937G895,1,229000,5,
SO2508057519,TPOS00101308,02/08/2025,C1499,PT PRIMA PRATAMA,3,024-S2,Hadi Fauzi,80B825Z132,6,1043200,4,
SO2508057520,TPOS00101309,28/08/2025,C1500,TB CAHAYA PARTS,3,024-S1,Maya Wibowo,52N105K497,87,301300,5,
SO2508057521,TPOS00101310,26/08/2025,C1500,TB CAHAYA PARTS,3,024-S1,Maya Wibowo,14S869E141,1,312000,1,
SO2508057522,TPOS00101311,08/08/2025,C1500,TB CAHAYA PARTS,3,024-S1,Maya Wibowo,33U885U545,2,750700,0,
SO2508057523,TPOS00101312,17/08/2025,C1500,TB CAHAYA PARTS,3,024-S1,Maya Wibowo,74H210G848,3,786500,1,
SO2508057524,TPOS00101313,07/08/2025,C1500,TB CAHAYA PARTS,3,024-S1,Maya Wibowo,46N804C199,5,631800,3,
SO2508057525,TPOS00101314,26/08/2025,C1500,TB CAHAYA PARTS,3,024-S1,Maya Wibowo,81N340Q432,2,125200,1,
SO2508057526,TPOS00101315,16/08/2025,C1501,TOKO GRAHA PERDANA,3,024-S4,Nugroho Setiawan,47R254C942,2,1398400,3,
SO2508057527,TPOS00101316,01/08/2025,C1501,TOKO GRAHA PERDANA,3,024-S4,Nugroho Setiawan,73N660Y104,228,1000,5,
SO2508057528,TPOS00101317,27/08/2025,C1501,TOKO GRAHA PERDANA,3,024-S4,Nugroho Setiawan,89Y725Z769,2,715300,2,
SO2508057529,TPOS00101318,06/08/2025,C1501,TOKO GRAHA PERDANA,3,024-S4,Nugroho Setiawan,11V185E947,2,508100,1,
SO2508057530,TPOS00101319,20/08/2025,C1501,TOKO GRAHA PERDANA,3,024-S4,Nugroho Setiawan,71J223B266,42,148900,3,
SO2508057531,TPOS00101320,06/08/2025,C1501,TOKO GRAHA PERDANA,3,024-S4,Nugroho Setiawan,37T405A708,1,1720700,3,
SO2508057532,TPOS00101321,08/08/2025,C1506,PD INDAH AUTOPARTS,3,024-S1,Maya Wibowo,13Q711N389,1,160000,0,
SO2508057533,TPOS00101322,21/08/2025,C1506,PD INDAH AUTOPARTS,3,024-S1,Maya Wibowo,29Y732T634,16,117100,3,
SO2508057534,TPOS00101323,13/08/2025,C1507,UD SENTOSA KARYA,3,024-S2,Hadi Fauzi,85U563Z744,217,54200,3,
SO2508057535,TPOS00101324,13/08/2025,C1507,UD SENTOSA KARYA,3,024-S2,Hadi Fauzi,64B639Y716,1,1404200,4,
SO2508057536,TPOS00101325,14/08/2025,C1509,CV CAHAYA UTAMA,3,024-S5,Eko Sugiarto,54T885P102,9,202100,1,
SO2508057537,TPOS00101326,13/08/2025,C1509,CV CAHAYA UTAMA,3,024-S5,Eko Sugiarto,28P551F334,3,1369500,2,
SO2508057538,TPOS00101327,02/08/2025,C1510,UD LESTARI SPAREPART,3,024-S6,Gunawan Permana,36C381V657,4,783100,0,
SO2508057539,TPOS00101328,28/08/2025,C1510,UD LESTARI SPAREPART,3,024-S6,Gunawan Permana,70X965B693,1,444700,0,
SO2508057540,TPOS00101329,05/08/2025,C1510,UD LESTARI SPAREPART,3,024-S6,Gunawan Permana,57Y957M680,1,999100,0,
SO2508057541,TPOS00101330,20/08/2025,C1510,UD LESTARI SPAREPART,3,024-S6,Gunawan Permana,71N153P413,3,1000,3,
SO2508057542,TPOS00101331,03/08/2025,C1511,PT UTAMA MAKMUR,3,024-S3,Wati Rahayu,42U752R449,75,1000,3,
SO2508057543,TPOS00101332,09/08/2025,C1511,PT UTAMA MAKMUR,3,024-S3,Wati Rahayu,89L218K963,11,441400,0,
SO2508057544,TPOS00101333,26/08/2025,C1511,PT UTAMA MAKMUR,3,024-S3,Wati Rahayu,81F409T245,45,89200,4,
SO2508057545,TPOS00101334,18/08/2025,C1511,PT UTAMA MAKMUR,3,024-S3,Wati Rahayu,70Y738J607,76,12700,1,
SO2508057546,TPOS00101335,11/08/2025,C1511,PT UTAMA MAKMUR,3,024-S3,Wati Rahayu,33K416M284,2,1312800,4,
SO2508057547,TPOS00101336,04/08/2025,C1511,PT UTAMA MAKMUR,3,024-S3,Wati Rahayu,29Y732T634,7,154900,0,
SO2508057548,TPOS00101337,16/08/2025,C1511,PT UTAMA MAKMUR,3,024-S3,Wati Rahayu,25Q403X156,86,61700,5,
SO2508057549,TPOS00101338,19/08/2025,C1513,TB UTAMA NIAGA,3,024-S6,Gunawan Permana,89L218K963,5,382500,4,
SO2508057550,TPOS00101339,10/08/2025,C1513,TB UTAMA NIAGA,3,024-S6,Gunawan Permana,30Z280V658,3,4300,4,
SO2508057551,TPOS00101340,27/08/2025,C1513,TB UTAMA NIAGA,3,024-S6,Gunawan Permana,83N966R507,35,174900,3,
SO2508057552,TPOS00101341,17/08/2025,C1513,TB UTAMA NIAGA,3,024-S6,Gunawan Permana,70T355K611,21,1000,4,
SO2508057553,TPOS00101342,02/08/2025,C1513,TB UTAMA NIAGA,3,024-S6,Gunawan Permana,23A433V455,48,225000,1,
SO2508057554,TPOS00101343,18/08/2025,C1514,PD PRATAMA SERVIS,3,024-S3,Wati Rahayu,71J223B266,79,182300,4,
SO2508057555,TPOS00101344,02/08/2025,C1516,PD CIPTA PARTS,3,025-S3,Yanto Suryadi,23A433V455,142,355400,0,
SO2508057556,TPOS00101345,21/08/2025,C1516,PD CIPTA PARTS,3,025-S3,Yanto Suryadi,22R291H735,3,428400,5,
SO2508057557,TPOS00101346,06/08/2025,C1517,TB PERKASA PARTS,3,025-S5,Teguh Mariadi,58A207R846,2,1000,4,
SO2508057558,TPOS00101347,23/08/2025,C1517,TB PERKASA PARTS,3,025-S5,Teguh Mariadi,28X150B127,6,153800,0,
SO2508057559,TPOS00101348,13/08/2025,C1519,TB SETIA JASA,3,025-S3,Yanto Suryadi,85U563Z744,6,81100,2,
SO2508057560,TPOS00101349,12/08/2025,C1520,CV GRAHA MANDIRI,3,025-S5,Teguh Mariadi,53X688B643,1,249400,3,
SO2508057561,TPOS00101350,09/08/2025,C1520,CV GRAHA MANDIRI,3,025-S5,Teguh Mariadi,67B846Q378,1,211400,1,
SO2508057562,TPOS00101351,04/08/2025,C1520,CV GRAHA MANDIRI,3,025-S5,Teguh Mariadi,55H564K104,2,1000,4,
SO2508057563,TPOS00101352,07/08/2025,C1521,PD SENTOSA SUKSES,3,025-S2,Yanto Hartono,19F796E546,2,248100,5,
SO2508057564,TPOS00101353,02/08/2025,C1521,PD SENTOSA SUKSES,3,025-S2,Yanto Hartono,80X832H622,1,1082400,2,
SO2508057565,TPOS00101354,07/08/2025,C1522,CV PRIMA UTAMA,3,025-S5,Teguh Mariadi,69V958F630,2,214700,5,
SO2508057566,TPOS00101355,14/08/2025,C1522,CV PRIMA UTAMA,3,025-S5,Teguh Mariadi,52N105K497,74,359500,1,
SO2508057567,TPOS00101356,09/08/2025,C1522,CV PRIMA UTAMA,3,025-S5,Teguh Mariadi,37T405A708,2,699800,0,
SO2508057568,TPOS00101357,07/08/2025,C1524,PT MITRA PERDANA,3,025-S2,Yanto Hartono,52N105K497,61,226300,4,
SO2508057569,TPOS00101358,01/08/2025,C1527,PT ANUGERAH DIESEL MOTOR,3,025-S2,Yanto Hartono,65L167A423,1,556000,0,
SO2508057570,TPOS00101359,27/08/2025,C1527,PT ANUGERAH DIESEL MOTOR,3,025-S2,Yanto Hartono,29X428N728,1,1045700,1,
SO2508057571,TPOS00101360,17/08/2025,C1527,PT ANUGERAH DIESEL MOTOR,3,025-S2,Yanto Hartono,81J632R939,2,555800,5,
SO2508057572,TPOS00101361,20/08/2025,C1527,PT ANUGERAH DIESEL MOTOR,3,025-S2,Yanto Hartono,52N105K497,79,426600,4,
SO2508057573,TPOS00101362,28/08/2025,C1528,TB MANDIRI RAYA,3,026-S3,Zainal Susanto,71J223B266,131,239200,4,
SO2508057574,TPOS00101363,10/08/2025,C1528,TB MANDIRI RAYA,3,026-S3,Zainal Susanto,13X668Z623,17,340100,2,
SO2508057575,TPOS00101364,26/08/2025,C1528,TB MANDIRI RAYA,3,026-S3,Zainal Susanto,89L218K963,45,249000,5,
SO2508057576,TPOS00101365,02/08/2025,C1528,TB MANDIRI RAYA,3,026-S3,Zainal Susanto,23A433V455,105,290000,2,
SO2508057577,TPOS00101366,20/08/2025,C1528,TB MANDIRI RAYA,3,026-S3,Zainal Susanto,23A433V455,125,173900,5,
SO2508057578,TPOS00101367,08/08/2025,C1528,TB MANDIRI RAYA,3,026-S3,Zainal Susanto,13X668Z623,14,352300,4,
SO2508057579,TPOS00101368,08/08/2025,C1528,TB MANDIRI RAYA,3,026-S3,Zainal Susanto,89L218K963,9,265700,2,
SO2508057580,TPOS00101369,11/08/2025,C1530,CV KARYA AUTOPARTS,3,026-S1,Maman Suryadi,28X150B127,9,172000,3,
SO2508057581,TPOS00101370,04/08/2025,C1530,CV KARYA AUTOPARTS,3,026-S1,Maman Suryadi,29Y732T634,24,197300,5,
SO2508057582,TPOS00101371,03/08/2025,C1530,CV KARYA AUTOPARTS,3,026-S1,Maman Suryadi,83F370F899,4,291200,0,
SO2508057583,TPOS00101372,28/08/2025,C1530,CV KARYA AUTOPARTS,3,026-S1,Maman Suryadi,68G188G572,3,34100,1,
SO2508057584,TPOS00101373,07/08/2025,C1530,CV KARYA AUTOPARTS,3,026-S1,Maman Suryadi,46R419T388,2,1453300,3,
SO2508057585,TPOS00101374,06/08/2025,C1530,CV KARYA AUTOPARTS,3,026-S1,Maman Suryadi,72N148E767,2,553000,3,
SO2508057586,TPOS00101375,13/08/2025,C1531,PT MEGA OTOMOTIF,3,026-S1,Maman Suryadi,89L218K963,246,254200,1,
SO2508057587,TPOS00101376,23/08/2025,C1531,PT MEGA OTOMOTIF,3,026-S1,Maman Suryadi,81F409T245,11,38700,2,
SO2508057588,TPOS00101377,28/08/2025,C1531,PT MEGA OTOMOTIF,3,026-S1,Maman Suryadi,23A433V455,28,502200,3,
SO2508057589,TPOS00101378,21/08/2025,C1531,PT MEGA OTOMOTIF,3,026-S1,Maman Suryadi,88P130G335,7,725500,2,
SO2508057590,TPOS00101379,27/08/2025,C1531,PT MEGA OTOMOTIF,3,026-S1,Maman Suryadi,38B790F133,39,310100,3,
SO2508057591,TPOS00101380,11/08/2025,C1531,PT MEGA OTOMOTIF,3,026-S1,Maman Suryadi,76F270S155,3,1000,0,
SO2508057592,TPOS00101381,19/08/2025,C1531,PT MEGA OTOMOTIF,3,026-S1,Maman Suryadi,52N105K497,5,472800,0,
SO2508057593,TPOS00101382,06/08/2025,C1531,PT MEGA OTOMOTIF,3,026-S1,Maman Suryadi,81F409T245,10,42700,4,
SO2508057594,TPOS00101383,23/08/2025,C1531,PT MEGA OTOMOTIF,3,026-S1,Maman Suryadi,58M707S509,1,1000,4,
SO2508057595,TPOS00101384,03/08/2025,C1532,PT AGUNG LESTARI,3,026-S4,Maman Hidayat,35L616Z156,2,1717400,0,
SO2508057596,TPOS00101385,06/08/2025,C1532,PT AGUNG LESTARI,3,026-S4,Maman Hidayat,64R997J348,1,566100,0,
SO2508057597,TPOS00101386,24/08/2025,C1534,UD PERSADA PARTS,3,026-S5,Siti Rahayu,13X668Z623,55,518900,3,
SO2508057598,TPOS00101387,11/08/2025,C1534,UD PERSADA PARTS,3,026-S5,Siti Rahayu,66G622S781,1,462800,5,
SO2508057599,TPOS00101388,23/08/2025,C1534,UD PERSADA PARTS,3,026-S5,Siti Rahayu,18K485H202,2,36900,3,
SO2508057600,TPOS00101389,21/08/2025,C1535,CV ABADI JASA,3,026-S2,Dewi Darmawan,30L504Q937,8,850400,1,
SO2508057601,TPOS00101390,21/08/2025,C1535,CV ABADI JASA,3,026-S2,Dewi Darmawan,74L249V174,2,933100,3,
SO2508057602,TPOS00101391,18/08/2025,C1535,CV ABADI JASA,3,026-S2,Dewi Darmawan,89L218K963,50,430900,1,
SO2508057603,TPOS00101392,24/08/2025,C1535,CV ABADI JASA,3,026-S2,Dewi Darmawan,25J372F990,4,43500,4,
SO2508057604,TPOS00101393,17/08/2025,C1535,CV ABADI JASA,3,026-S2,Dewi Darmawan,13X668Z623,67,191900,3,
SO2508057605,TPOS00101394,07/08/2025,C1537,UD LESTARI AUTOPARTS,3,027-S2,Sri Susanto,70L953W917,2,395000,5,
SO2508057606,TPOS00101395,17/08/2025,C1537,UD LESTARI AUTOPARTS,3,027-S2,Sri Susanto,64K665K693,8,104600,1,
SO2508057607,TPOS00101396,15/08/2025,C1537,UD LESTARI AUTOPARTS,3,027-S2,Sri Susanto,12C840J750,4,483100,3,
SO2508057608,TPOS00101397,06/08/2025,C1537,UD LESTARI AUTOPARTS,3,027-S2,Sri Susanto,41U842C151,1,1093000,0,
SO2508057609,TPOS00101398,23/08/2025,C1538,CV PERSADA UTAMA,3,027-S4,Rina Saputra,71J223B266,113,168900,4,
SO2508057610,TPOS00101399,16/08/2025,C1539,TOKO PERSADA MANDIRI,3,027-S2,Sri Susanto,25Q403X156,482,29700,4,
SO2508057611,TPOS00101400,16/08/2025,C1539,TOKO PERSADA MANDIRI,3,027-S2,Sri Susanto,29Y732T634,2,214100,5,
SO2508057612,TPOS00101401,07/08/2025,C1539,TOKO PERSADA MANDIRI,3,027-S2,Sri Susanto,38B790F133,23,339100,5,
SO2508057613,TPOS00101402,05/08/2025,C1541,TB HARAPAN RAYA,3,027-S1,Taufik Darmawan,63G541K742,5,529800,5,
SO2508057614,TPOS00101403,16/08/2025,C1541,TB HARAPAN RAYA,3,027-S1,Taufik Darmawan,49M335P320,1,97800,3,
SO2508057615,TPOS00101404,02/08/2025,C1541,TB HARAPAN RAYA,3,027-S1,Taufik Darmawan,38B790F133,160,226500,2,
SO2508057616,TPOS00101405,21/08/2025,C1544,TB SELATAN GEMILANG,3,027-S1,Taufik Darmawan,29Y732T634,2,249200,3,
SO2508057617,TPOS00101406,13/08/2025,C1544,TB SELATAN GEMILANG,3,027-S1,Taufik Darmawan,72N148E767,1,1698000,5,
SO2508057618,TPOS00101407,21/08/2025,C1544,TB SELATAN GEMILANG,3,027-S1,Taufik Darmawan,42U752R449,154,35900,1,
SO2508057619,TPOS00101408,14/08/2025,C1544,TB SELATAN GEMILANG,3,027-S1,Taufik Darmawan,71J223B266,53,259200,1,
SO2508057620,TPOS00101409,07/08/2025,C1544,TB SELATAN GEMILANG,3,027-S1,Taufik Darmawan,63E539P180,4,1000,0,
SO2508057621,TPOS00101410,16/08/2025,C1547,PT AGUNG RAYA,3,027-S3,Nugroho Iskandar,70W771Z702,3,689100,2,
SO2508057622,TPOS00101411,18/08/2025,C1547,PT AGUNG RAYA,3,027-S3,Nugroho Iskandar,70M229J571,2,224100,3,
SO2508057623,TPOS00101412,23/08/2025,C1547,PT AGUNG RAYA,3,027-S3,Nugroho Iskandar,73F813T903,2,586300,4,
SO2508057624,TPOS00101413,10/08/2025,C1548,UD SEJAHTERA OTOMOTIF,3,028-S2,Irfan Hidayat,87W189D133,2,2357800,4,
SO2508057625,TPOS00101414,15/08/2025,C1548,UD SEJAHTERA OTOMOTIF,3,028-S2,Irfan Hidayat,36W960M806,1,112600,0,
SO2508057626,TPOS00101415,20/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,38B790F133,69,240500,5,
SO2508057627,TPOS00101416,10/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,76L358R221,1,1322400,5,
SO2508057628,TPOS00101417,08/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,82U343H790,9,759800,2,
SO2508057629,TPOS00101418,26/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,49L153N369,4,52600,2,
SO2508057630,TPOS00101419,05/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,23A433V455,5,314000,1,
SO2508057631,TPOS00101420,18/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,66L292Q437,4,564400,0,
SO2508057632,TPOS00101421,26/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,58Y161Y810,3,255300,5,
SO2508057633,TPOS00101422,11/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,38B790F133,95,335800,0,
SO2508057634,TPOS00101423,23/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,89L218K963,117,240800,1,
SO2508057635,TPOS00101424,15/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,73N660Y104,40,96900,4,
SO2508057636,TPOS00101425,15/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,94N516S666,2,585700,4,
SO2508057637,TPOS00101426,09/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,79A509G922,1,231500,3,
SO2508057638,TPOS00101427,05/08/2025,C1549,TOKO PERSADA SUKSES,3,028-S3,Wati Wijaya,32S210F120,89,30300,2,
SO2508057639,TPOS00101428,24/08/2025,C1550,PD LESTARI PERKASA,3,028-S2,Irfan Hidayat,37T703Y404,3,1116100,2,
SO2508057640,TPOS00101429,25/08/2025,C1550,PD LESTARI PERKASA,3,028-S2,Irfan Hidayat,92E688N192,5,578900,4,
SO2508057641,TPOS00101430,11/08/2025,C1550,PD LESTARI PERKASA,3,028-S2,Irfan Hidayat,49K691S632,2,1000,0,
SO2508057642,TPOS00101431,27/08/2025,C1550,PD LESTARI PERKASA,3,028-S2,Irfan Hidayat,45P299K924,5,491600,0,
SO2508057643,TPOS00101432,28/08/2025,C1550,PD LESTARI PERKASA,3,028-S2,Irfan Hidayat,70N725K343,7,1000,4,
SO2508057644,TPOS00101433,08/08/2025,C1551,UD SETIA DIESEL MOTOR,3,028-S3,Wati Wijaya,13X668Z623,106,232900,1,
SO2508057645,TPOS00101434,18/08/2025,C1553,PT KARYA PERKASA,3,029-S1,Hendra Permana,29Y732T634,18,223800,4,
SO2508057646,TPOS00101435,16/08/2025,C1553,PT KARYA PERKASA,3,029-S1,Hendra Permana,52N105K497,147,420400,1,
SO2508057647,TPOS00101436,23/08/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,21R737T148,2,1000,5,
SO2508057648,TPOS00101437,25/08/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,52N105K497,22,325900,3,
SO2508057649,TPOS00101438,11/08/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,89L218K963,2,487100,5,
SO2508057650,TPOS00101439,24/08/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,32S210F120,94,26800,0,
SO2508057651,TPOS00101440,15/08/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,23A433V455,94,339400,2,
SO2508057652,TPOS00101441,14/08/2025,C1555,TB JAYA MOBILINDO,3,029-S3,Mahendra Sugiarto,13Q711N389,2,339800,2,
SO2508057653,TPOS00101442,17/08/2025,C1556,PT UTARA LESTARI,3,029-S2,Yanto Purnama,83T647M121,3,398900,2,
SO2508057654,TPOS00101443,28/08/2025,C1556,PT UTARA LESTARI,3,029-S2,Yanto Purnama,79K244J325,2,733400,1,
SO2508057655,TPOS00101444,06/08/2025,C1556,PT UTARA LESTARI,3,029-S2,Yanto Purnama,58B839J226,2,558700,3,
SO2508057656,TPOS00101445,07/08/2025,C1556,PT UTARA LESTARI,3,029-S2,Yanto Purnama,58L575H641,1,222600,3,
SO2508057657,TPOS00101446,05/08/2025,C1557,PT BARAT LESTARI,3,029-S1,Hendra Permana,36A696H512,5,512200,3,
SO2508057658,TPOS00101447,09/08/2025,C1557,PT BARAT LESTARI,3,029-S1,Hendra Permana,64N786A423,2,917500,1,
SO2508057659,TPOS00101448,04/08/2025,C1557,PT BARAT LESTARI,3,029-S1,Hendra Permana,56M845Z589,2,1000,2,
SO2508057660,TPOS00101449,13/08/2025,C1557,PT BARAT LESTARI,3,029-S1,Hendra Permana,43U324B548,1,387900,5,
SO2508057661,TPOS00101450,18/08/2025,C1557,PT BARAT LESTARI,3,029-S1,Hendra Permana,52U604V741,6,990700,4,
SO2508057662,TPOS00101451,21/08/2025,C1558,CV BERKAH UTAMA,3,029-S1,Hendra Permana,72P477A180,1,452700,3,
SO2508057663,TPOS00101452,15/08/2025,C1558,CV BERKAH UTAMA,3,029-S1,Hendra Permana,36W960M806,6,60700,5,
SO2508057664,TPOS00101453,28/08/2025,C1562,TOKO PUTRA DIESEL MOTOR,3,029-S1,Hendra Permana,23A433V455,27,240000,2,
SO2508057665,TPOS00101454,09/08/2025,C1565,UD SINAR LESTARI,3,029-S1,Hendra Permana,29C467M246,9,468400,3,
SO2508057666,TPOS00101455,09/08/2025,C1565,UD SINAR LESTARI,3,029-S1,Hendra Permana,76B655E465,2,331800,2,
SO2508057667,TPOS00101456,05/08/2025,C1565,UD SINAR LESTARI,3,029-S1,Hendra Permana,33Q717A905,2,531300,5,
SO2508057668,TPOS00101457,23/08/2025,C1567,PT LESTARI ABADI,3,029-S2,Yanto Purnama,47S229U778,4,166800,4,
SO2508057669,TPOS00101458,06/08/2025,C1567,PT LESTARI ABADI,3,029-S2,Yanto Purnama,70G869U941,1,632800,4,
SO2508057670,TPOS00101459,14/08/2025,C1570,PD PUTRA PERKASA,3,029-S1,Hendra Permana,49L153N369,1,206600,3,
SO2508057671,TPOS00101460,03/08/2025,C1570,PD PUTRA PERKASA,3,029-S1,Hendra Permana,71J223B266,118,271600,4,
SO2508057672,TPOS00101461,16/08/2025,C1572,PD PERSADA OTOMOTIF,3,029-S1,Hendra Permana,38B790F133,138,154100,0,
SO2508057673,TPOS00101462,11/08/2025,C1573,PD BARAT PERDANA,3,029-S2,Yanto Purnama,50T821L385,1,642900,0,
SO2508057674,TPOS00101463,01/08/2025,C1573,PD BARAT PERDANA,3,029-S2,Yanto Purnama,41A850Z927,1,456500,3,
SO2508057675,TPOS00101464,12/08/2025,C1573,PD BARAT PERDANA,3,029-S2,Yanto Purnama,34E531G764,2,1574800,4,
SO2508057676,TPOS00101465,06/08/2025,C1573,PD BARAT PERDANA,3,029-S2,Yanto Purnama,74K171J996,3,1000,4,
SO2508057677,TPOS00101466,11/08/2025,C1573,PD BARAT PERDANA,3,029-S2,Yanto Purnama,25Q403X156,60,74400,2,
SO2508057678,TPOS00101467,09/08/2025,C1573,PD BARAT PERDANA,3,029-S2,Yanto Purnama,41U842C151,2,1332800,3,
SO2508057679,TPOS00101468,21/08/2025,C1573,PD BARAT PERDANA,3,029-S2,Yanto Purnama,37E154L833,1,1140300,0,
SO2508057680,TPOS00101469,23/08/2025,C1573,PD BARAT PERDANA,3,029-S2,Yanto Purnama,72N148E767,1,1686600,2,
SO2508057681,TPOS00101470,07/08/2025,C1573,PD BARAT PERDANA,3,029-S2,Yanto Purnama,27W795L861,2,1094000,2,
